,Unnamed: 0_x,year,state,county,county_fips,democrat_votes,republican_votes,total_votes,Unnamed: 0_y,County Code,White alone,Black or African American alone,American Indian and Alaska Native alone,Asian alone,Native Hawaiian and Other Pacific Islander alone,0-50K,50K-100K,100K and above,Male: 18-24,Male: 25-49,Male: 50-64,Male: 65 and above,Female: 18-24,Female: 25-49,Female: 50-64,Female: 65 and above,Male: Some early,Male: High school,Male: Some college or Associate's degree,Male: Bachelor's degree,Male: Master's degree or higher,Female: Some early,Female: High school,Female: Some college or Associate's degree,Female: Bachelor's degree,Female: Master's degree or higher,White alone_log,Black or African American alone_log,American Indian and Alaska Native alone_log,Asian alone_log,Native Hawaiian and Other Pacific Islander alone_log,0-50K_log,50K-100K_log,100K and above_log,Male: 18-24_log,Male: 25-49_log,Male: 50-64_log,Male: 65 and above_log,Female: 18-24_log,Female: 25-49_log,Female: 50-64_log,Female: 65 and above_log,Male: Some early_log,Male: High school_log,Male: Some college or Associate's degree_log,Male: Bachelor's degree_log,Male: Master's degree or higher_log,Female: Some early_log,Female: High school_log,Female: Some college or Associate's degree_log,Female: Bachelor's degree_log,Female: Master's degree or higher_log
0,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,95,510.0,1162.0,667.0,229.0,294.0,174.0,2486.0,1595.0,1906.0,504.0,852.0,713.0,952.0,805.0,997.0,893.0,1214.0,918.0,1418.0,1112.0,786.0,1243.0,723.0,1440.0,1218.0,722.0,1157.0,7.057897937411856,6.502790045915623,5.43372200355424,5.683579767338681,5.159055299214529,7.818430272070656,7.374629015218945,7.552762084214147,6.222576268071369,6.747586526829315,6.569481420414296,6.858565034791365,6.690842277418564,6.904750769961838,6.794586580876499,7.101675971619444,6.822197390620491,7.257002707092073,7.013915474810528,6.666956792429207,7.125283091510712,6.583409222158765,7.272398392570047,7.1049654482698426,6.582025138892826,7.053585727193677
1,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,229,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,363,510.0,1258.0,587.0,206.0,433.0,127.0,2564.0,1637.0,1912.0,657.0,953.0,740.0,936.0,782.0,899.0,900.0,1033.0,,,,,,,,,,,7.1372784372603855,6.375024819828097,5.327876168789581,6.07073772800249,4.844187086458591,7.849323818040561,7.400620577371135,7.555905093611346,6.48768401848461,6.859614903654202,6.606650186198215,6.841615476477592,6.661854740545311,6.80128303447162,6.802394763324311,6.940222469119639,,,,,,,,,,
3,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,497,510.0,1132.0,467.0,132.0,343.0,61.0,2507.0,1542.0,1955.0,704.0,1030.0,758.0,895.0,796.0,1037.0,823.0,1103.0,,,,,,,,,,,7.0317412587631285,6.1463292576688975,4.882801922586371,5.83773044716594,4.110873864173311,7.826842098158293,7.340835554123275,7.578145472419466,6.556778356158042,6.937314081223682,6.630683385642372,6.796823718274855,6.679599185844383,6.944087208229528,6.71295620067707,7.005789019253503,,,,,,,,,,
4,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,630,510.0,1343.0,747.0,121.0,328.0,45.0,2511.0,1624.0,1816.0,560.0,975.0,748.0,950.0,782.0,998.0,815.0,1171.0,,,,,,,,,,,7.202661196523238,6.616065185132817,4.795790545596741,5.793013608384144,3.80666248977032,7.828436359157585,7.392647520721623,7.504391559161238,6.327936783729195,6.882437470997847,6.617402977974478,6.856461984594587,6.661854740545311,6.905753276311464,6.703188113240863,7.065613363597717,,,,,,,,,,
5,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,763,510.0,989.0,777.0,178.0,402.0,54.0,2499.0,1609.0,1937.0,581.0,982.0,773.0,978.0,971.0,981.0,1037.0,1249.0,,,,,,,,,,,6.8966943316227125,6.655440350367647,5.181783550292085,5.996452088619021,3.9889840465642745,7.823645930834952,7.383368146992383,7.5688956634069955,6.364750756851911,6.889591308354466,6.650279048587422,6.885509670034818,6.878326468291325,6.888572459565364,6.944087208229528,7.130098510125578,,,,,,,,,,
6,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,896,510.0,1077.0,689.0,286.0,456.0,53.0,2858.0,1776.0,2587.0,535.0,1137.0,945.0,1279.0,857.0,976.0,1084.0,1539.0,1064.0,,1533.0,815.0,1516.0,1017.0,,1492.0,867.0,1525.0,6.981934677156389,6.535241271013659,5.655991810819852,6.1224928095143865,3.970291913552122,7.957877358489813,7.4821189235521155,7.858254182186029,6.282266746896006,7.036148493750536,6.851184927493743,7.153833801578843,6.75343791859778,6.883462586413092,6.988413181999592,7.338888133838879,6.96979066990159,,7.334981878871814,6.703188113240863,7.323830566202317,6.92461239604856,,7.307872780763706,6.765038976780541,7.329749689041512
7,1140,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,1029,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,95,510.0,1162.0,667.0,229.0,294.0,174.0,2486.0,1595.0,1906.0,504.0,852.0,713.0,952.0,805.0,997.0,893.0,1214.0,918.0,1418.0,1112.0,786.0,1243.0,723.0,1440.0,1218.0,722.0,1157.0,7.057897937411856,6.502790045915623,5.43372200355424,5.683579767338681,5.159055299214529,7.818430272070656,7.374629015218945,7.552762084214147,6.222576268071369,6.747586526829315,6.569481420414296,6.858565034791365,6.690842277418564,6.904750769961838,6.794586580876499,7.101675971619444,6.822197390620491,7.257002707092073,7.013915474810528,6.666956792429207,7.125283091510712,6.583409222158765,7.272398392570047,7.1049654482698426,6.582025138892826,7.053585727193677
9,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,229,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,363,510.0,1258.0,587.0,206.0,433.0,127.0,2564.0,1637.0,1912.0,657.0,953.0,740.0,936.0,782.0,899.0,900.0,1033.0,,,,,,,,,,,7.1372784372603855,6.375024819828097,5.327876168789581,6.07073772800249,4.844187086458591,7.849323818040561,7.400620577371135,7.555905093611346,6.48768401848461,6.859614903654202,6.606650186198215,6.841615476477592,6.661854740545311,6.80128303447162,6.802394763324311,6.940222469119639,,,,,,,,,,
11,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,497,510.0,1132.0,467.0,132.0,343.0,61.0,2507.0,1542.0,1955.0,704.0,1030.0,758.0,895.0,796.0,1037.0,823.0,1103.0,,,,,,,,,,,7.0317412587631285,6.1463292576688975,4.882801922586371,5.83773044716594,4.110873864173311,7.826842098158293,7.340835554123275,7.578145472419466,6.556778356158042,6.937314081223682,6.630683385642372,6.796823718274855,6.679599185844383,6.944087208229528,6.71295620067707,7.005789019253503,,,,,,,,,,
12,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,630,510.0,1343.0,747.0,121.0,328.0,45.0,2511.0,1624.0,1816.0,560.0,975.0,748.0,950.0,782.0,998.0,815.0,1171.0,,,,,,,,,,,7.202661196523238,6.616065185132817,4.795790545596741,5.793013608384144,3.80666248977032,7.828436359157585,7.392647520721623,7.504391559161238,6.327936783729195,6.882437470997847,6.617402977974478,6.856461984594587,6.661854740545311,6.905753276311464,6.703188113240863,7.065613363597717,,,,,,,,,,
13,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,763,510.0,989.0,777.0,178.0,402.0,54.0,2499.0,1609.0,1937.0,581.0,982.0,773.0,978.0,971.0,981.0,1037.0,1249.0,,,,,,,,,,,6.8966943316227125,6.655440350367647,5.181783550292085,5.996452088619021,3.9889840465642745,7.823645930834952,7.383368146992383,7.5688956634069955,6.364750756851911,6.889591308354466,6.650279048587422,6.885509670034818,6.878326468291325,6.888572459565364,6.944087208229528,7.130098510125578,,,,,,,,,,
14,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,896,510.0,1077.0,689.0,286.0,456.0,53.0,2858.0,1776.0,2587.0,535.0,1137.0,945.0,1279.0,857.0,976.0,1084.0,1539.0,1064.0,,1533.0,815.0,1516.0,1017.0,,1492.0,867.0,1525.0,6.981934677156389,6.535241271013659,5.655991810819852,6.1224928095143865,3.970291913552122,7.957877358489813,7.4821189235521155,7.858254182186029,6.282266746896006,7.036148493750536,6.851184927493743,7.153833801578843,6.75343791859778,6.883462586413092,6.988413181999592,7.338888133838879,6.96979066990159,,7.334981878871814,6.703188113240863,7.323830566202317,6.92461239604856,,7.307872780763706,6.765038976780541,7.329749689041512
15,1141,2020,VIRGINIA,Alexandria City,51510,66240,14544,82521,1029,510.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
